idEvent,strTimestamp,Round,Home Team,Home Score,Away Team,Away Score,Poster,Thumb
"1818421","2023-08-26 14:00:00","Round 3","Everton","0","Wolves","1","https://r2.thesportsdb.com/images/media/event/poster/flzm2d1689062640.jpg","https://r2.thesportsdb.com/images/media/event/thumb/heptk51689062475.jpg"
"1818422","2023-08-26 14:00:00","Round 3","Manchester United","3","Nottingham Forest","2","https://r2.thesportsdb.com/images/media/event/poster/hxy0c21689062641.jpg","https://r2.thesportsdb.com/images/media/event/thumb/wdiw6k1689062476.jpg"
"1818418","2023-08-26 16:30:00","Round 3","Brighton","1","West Ham","3","https://r2.thesportsdb.com/images/media/event/poster/2b4men1689062639.jpg","https://r2.thesportsdb.com/images/media/event/thumb/c323aw1689062474.jpg"
"1818419","2023-08-27 13:00:00","Round 3","Burnley","1","Aston Villa","3","https://r2.thesportsdb.com/images/media/event/poster/8ps2mz1689062640.jpg","https://r2.thesportsdb.com/images/media/event/thumb/zoze3r1689062475.jpg"
"1818424","2023-08-27 13:00:00","Round 3","Sheffield United","1","Manchester City","2","https://r2.thesportsdb.com/images/media/event/poster/qt66cn1689062642.jpg","https://r2.thesportsdb.com/images/media/event/thumb/cc8wqe1689062477.jpg"
"1818423","2023-08-27 15:30:00","Round 3","Newcastle","1","Liverpool","2","https://r2.thesportsdb.com/images/media/event/poster/ffpd3a1689062641.jpg","https://r2.thesportsdb.com/images/media/event/thumb/t633y61689062476.jpg"
"1818432","2023-09-01 19:00:00","Round 4","Luton","1","West Ham","2","https://r2.thesportsdb.com/images/media/event/poster/nuo69w1689062645.jpg","https://r2.thesportsdb.com/images/media/event/thumb/nlpwve1689062480.jpg"
"1818434","2023-09-02 11:30:00","Round 4","Sheffield United","2","Everton","2","https://r2.thesportsdb.com/images/media/event/poster/ck8jtu1689062646.jpg","https://r2.thesportsdb.com/images/media/event/thumb/lep0fl1689062481.jpg"
"1818426","2023-09-02 14:00:00","Round 4","Brentford","2","Bournemouth","2","https://r2.thesportsdb.com/images/media/event/poster/q24fzm1689062642.jpg","https://r2.thesportsdb.com/images/media/event/thumb/5jl3tr1689062478.jpg"
"1818428","2023-09-02 14:00:00","Round 4","Burnley","2","Tottenham","5","https://r2.thesportsdb.com/images/media/event/poster/eedol61689062643.jpg","https://r2.thesportsdb.com/images/media/event/thumb/6xgwh11689062479.jpg"
"1818429","2023-09-02 14:00:00","Round 4","Chelsea","0","Nottingham Forest","1","https://r2.thesportsdb.com/images/media/event/poster/u15h9v1689062644.jpg","https://r2.thesportsdb.com/images/media/event/thumb/1273uq1689062479.jpg"
"1818433","2023-09-02 14:00:00","Round 4","Manchester City","5","Fulham","1","https://r2.thesportsdb.com/images/media/event/poster/zp84gy1689062645.jpg","https://r2.thesportsdb.com/images/media/event/thumb/j916721689062481.jpg"
"1818427","2023-09-02 16:30:00","Round 4","Brighton","3","Newcastle","1","https://r2.thesportsdb.com/images/media/event/poster/ivup4x1689062643.jpg","https://r2.thesportsdb.com/images/media/event/thumb/94vamk1689062478.jpg"
"1818430","2023-09-03 13:00:00","Round 4","Crystal Palace","3","Wolves","2","https://r2.thesportsdb.com/images/media/event/poster/rj6pmo1689062644.jpg","https://r2.thesportsdb.com/images/media/event/thumb/v2ckqc1689062479.jpg"
"1818431","2023-09-03 13:00:00","Round 4","Liverpool","3","Aston Villa","0","https://r2.thesportsdb.com/images/media/event/poster/u4htps1689062644.jpg","https://r2.thesportsdb.com/images/media/event/thumb/oq1j191689062480.jpg"
"1818425","2023-09-03 15:30:00","Round 4","Arsenal","3","Manchester United","1","https://r2.thesportsdb.com/images/media/event/poster/eadftz1689062642.jpg","https://r2.thesportsdb.com/images/media/event/thumb/ar82ig1689062477.jpg"
"1818444","2023-09-16 11:30:00","Round 5","Wolves","1","Liverpool","3","https://r2.thesportsdb.com/images/media/event/poster/sw2f5c1689062649.jpg","https://r2.thesportsdb.com/images/media/event/thumb/z35f681689062486.jpg"
"1818436","2023-09-16 14:00:00","Round 5","Aston Villa","3","Crystal Palace","1","https://r2.thesportsdb.com/images/media/event/poster/pk6m1o1689062646.jpg","https://r2.thesportsdb.com/images/media/event/thumb/y6glq81689062482.jpg"
"1818438","2023-09-16 14:00:00","Round 5","Fulham","1","Luton","0","https://r2.thesportsdb.com/images/media/event/poster/b788eo1689062647.jpg","https://r2.thesportsdb.com/images/media/event/thumb/invse31689062483.jpg"
"1818439","2023-09-16 14:00:00","Round 5","Manchester United","1","Brighton","3","https://r2.thesportsdb.com/images/media/event/poster/0qgl6c1689062647.jpg","https://r2.thesportsdb.com/images/media/event/thumb/6tjruw1689062483.jpg"
"1818442","2023-09-16 14:00:00","Round 5","Tottenham","2","Sheffield United","1","https://r2.thesportsdb.com/images/media/event/poster/vz274j1689062649.jpg","https://r2.thesportsdb.com/images/media/event/thumb/us3fc31689062485.jpg"
"1818443","2023-09-16 14:00:00","Round 5","West Ham","1","Manchester City","3","https://r2.thesportsdb.com/images/media/event/poster/y94vd31689062649.jpg","https://r2.thesportsdb.com/images/media/event/thumb/v63h5j1689062485.jpg"
"1818440","2023-09-16 16:30:00","Round 5","Newcastle","1","Brentford","0","https://r2.thesportsdb.com/images/media/event/poster/7gpyet1689062648.jpg","https://r2.thesportsdb.com/images/media/event/thumb/mk23071689062484.jpg"
"1818435","2023-09-17 13:00:00","Round 5","Bournemouth","0","Chelsea","0","https://r2.thesportsdb.com/images/media/event/poster/anv1jr1689062646.jpg","https://r2.thesportsdb.com/images/media/event/thumb/qz7ho11689062482.jpg"
"1818437","2023-09-17 15:30:00","Round 5","Everton","0","Arsenal","1","https://r2.thesportsdb.com/images/media/event/poster/xa4sqs1689062647.jpg","https://r2.thesportsdb.com/images/media/event/thumb/xqxhbz1689062482.jpg"
"1818441","2023-09-18 18:45:00","Round 5","Nottingham Forest","1","Burnley","1","https://r2.thesportsdb.com/images/media/event/poster/ao075d1689062648.jpg","https://r2.thesportsdb.com/images/media/event/thumb/tp1io91689062484.jpg"
"1818450","2023-09-23 14:00:00","Round 6","Crystal Palace","0","Fulham","0","https://r2.thesportsdb.com/images/media/event/poster/4llu7y1689062652.jpg","https://r2.thesportsdb.com/images/media/event/thumb/qlih7n1689062488.jpg"
"1818452","2023-09-23 14:00:00","Round 6","Luton","1","Wolves","1","https://r2.thesportsdb.com/images/media/event/poster/hc8r2d1689062652.jpg","https://r2.thesportsdb.com/images/media/event/thumb/qzct4w1689062489.jpg"
"1818453","2023-09-23 14:00:00","Round 6","Manchester City","2","Nottingham Forest","0","https://r2.thesportsdb.com/images/media/event/poster/bc6jsa1689062653.jpg","https://r2.thesportsdb.com/images/media/event/thumb/fnf9rt1689062489.jpg"
"1818446","2023-09-23 16:30:00","Round 6","Brentford","1","Everton","3","https://r2.thesportsdb.com/images/media/event/poster/jeohro1689062650.jpg","https://r2.thesportsdb.com/images/media/event/thumb/3wod7r1689062486.jpg"
"1818448","2023-09-23 19:00:00","Round 6","Burnley","0","Manchester United","1","https://r2.thesportsdb.com/images/media/event/poster/n2ijw41689062651.jpg","https://r2.thesportsdb.com/images/media/event/thumb/ofc7081689062487.jpg"
"1818445","2023-09-24 13:00:00","Round 6","Arsenal","2","Tottenham","2","https://r2.thesportsdb.com/images/media/event/poster/qogswc1689062650.jpg","https://r2.thesportsdb.com/images/media/event/thumb/q765g41689062486.jpg"
"1818447","2023-09-24 13:00:00","Round 6","Brighton","3","Bournemouth","1","https://r2.thesportsdb.com/images/media/event/poster/jpfw2r1689062651.jpg","https://r2.thesportsdb.com/images/media/event/thumb/6yecnm1689062487.jpg"
"1818449","2023-09-24 13:00:00","Round 6","Chelsea","0","Aston Villa","1","https://r2.thesportsdb.com/images/media/event/poster/cxz1vw1689062651.jpg","https://r2.thesportsdb.com/images/media/event/thumb/3hwfgj1689062488.jpg"
"1818451","2023-09-24 13:00:00","Round 6","Liverpool","3","West Ham","1","https://r2.thesportsdb.com/images/media/event/poster/aadqm71689062652.jpg","https://r2.thesportsdb.com/images/media/event/thumb/66xzhe1689062488.jpg"
"1818454","2023-09-24 15:30:00","Round 6","Sheffield United","0","Newcastle","8","https://r2.thesportsdb.com/images/media/event/poster/4e682v1689062653.jpg","https://r2.thesportsdb.com/images/media/event/thumb/xg83681689062490.jpg"
"1818456","2023-09-30 11:30:00","Round 7","Aston Villa","6","Brighton","1","https://r2.thesportsdb.com/images/media/event/poster/4ea8671689062654.jpg","https://r2.thesportsdb.com/images/media/event/thumb/4r8ojf1689062491.jpg"
"1818455","2023-09-30 14:00:00","Round 7","Bournemouth","0","Arsenal","4","https://r2.thesportsdb.com/images/media/event/poster/hu272i1689062654.jpg","https://r2.thesportsdb.com/images/media/event/thumb/0xeia31689062490.jpg"
"1818457","2023-09-30 14:00:00","Round 7","Everton","1","Luton","2","https://r2.thesportsdb.com/images/media/event/poster/l486jm1689062654.jpg","https://r2.thesportsdb.com/images/media/event/thumb/dl7k5y1689062491.jpg"
"1818459","2023-09-30 14:00:00","Round 7","Manchester United","0","Crystal Palace","1","https://r2.thesportsdb.com/images/media/event/poster/pae1cm1689062655.jpg","https://r2.thesportsdb.com/images/media/event/thumb/4lzbkr1689062492.jpg"
"1818460","2023-09-30 14:00:00","Round 7","Newcastle","2","Burnley","0","https://r2.thesportsdb.com/images/media/event/poster/bim5jo1689062656.jpg","https://r2.thesportsdb.com/images/media/event/thumb/3b10fl1689062492.jpg"
"1818463","2023-09-30 14:00:00","Round 7","West Ham","2","Sheffield United","0","https://r2.thesportsdb.com/images/media/event/poster/81var81689062657.jpg","https://r2.thesportsdb.com/images/media/event/thumb/wqk1551689062494.jpg"
"1818464","2023-09-30 14:00:00","Round 7","Wolves","2","Manchester City","1","https://r2.thesportsdb.com/images/media/event/poster/lbhnpd1689062657.jpg","https://r2.thesportsdb.com/images/media/event/thumb/qbxzbv1689062494.jpg"
"1818462","2023-09-30 16:30:00","Round 7","Tottenham","2","Liverpool","1","https://r2.thesportsdb.com/images/media/event/poster/gyuj391689062656.jpg","https://r2.thesportsdb.com/images/media/event/thumb/k2ij8m1689062493.jpg"
"1818461","2023-10-01 13:00:00","Round 7","Nottingham Forest","1","Brentford","1","https://r2.thesportsdb.com/images/media/event/poster/nrlyba1689062656.jpg","https://r2.thesportsdb.com/images/media/event/thumb/e5derq1689062493.jpg"
"1818458","2023-10-02 19:00:00","Round 7","Fulham","0","Chelsea","2","https://r2.thesportsdb.com/images/media/event/poster/ixjt431689062655.jpg","https://r2.thesportsdb.com/images/media/event/thumb/y5o8r41689062492.jpg"
"1818409","2023-10-03 18:30:00","Round 2","Luton","1","Burnley","2","https://r2.thesportsdb.com/images/media/event/poster/9ldiih1689062636.jpg","https://r2.thesportsdb.com/images/media/event/thumb/oahcdp1689062470.jpg"
"1818471","2023-10-07 11:30:00","Round 8","Luton","0","Tottenham","1","https://r2.thesportsdb.com/images/media/event/poster/1fv2nm1689062660.jpg","https://r2.thesportsdb.com/images/media/event/thumb/9gq6hr1689062497.jpg"
"1818467","2023-10-07 14:00:00","Round 8","Burnley","1","Chelsea","4","https://r2.thesportsdb.com/images/media/event/poster/r7pe1l1689062658.jpg","https://r2.thesportsdb.com/images/media/event/thumb/zug53a1689062495.jpg"
"1818469","2023-10-07 14:00:00","Round 8","Everton","3","Bournemouth","0","https://r2.thesportsdb.com/images/media/event/poster/lk9xnk1689062659.jpg","https://r2.thesportsdb.com/images/media/event/thumb/s1iyqe1689062496.jpg"
"1818470","2023-10-07 14:00:00","Round 8","Fulham","3","Sheffield United","1","https://r2.thesportsdb.com/images/media/event/poster/pvtwzh1689062659.jpg","https://r2.thesportsdb.com/images/media/event/thumb/ap01861689062497.jpg"
"1818472","2023-10-07 14:00:00","Round 8","Manchester United","2","Brentford","1","https://r2.thesportsdb.com/images/media/event/poster/vsxauj1689062660.jpg","https://r2.thesportsdb.com/images/media/event/thumb/nved791689062498.jpg"
"1818468","2023-10-07 16:30:00","Round 8","Crystal Palace","0","Nottingham Forest","0","https://r2.thesportsdb.com/images/media/event/poster/4utkqr1689062659.jpg","https://r2.thesportsdb.com/images/media/event/thumb/mpylud1689062496.jpg"
"1818466","2023-10-08 13:00:00","Round 8","Brighton","2","Liverpool","2","https://r2.thesportsdb.com/images/media/event/poster/cahzpa1689062658.jpg","https://r2.thesportsdb.com/images/media/event/thumb/zwmpth1689062495.jpg"
"1818473","2023-10-08 13:00:00","Round 8","West Ham","2","Newcastle","2","https://r2.thesportsdb.com/images/media/event/poster/3upnuc1689062661.jpg","https://r2.thesportsdb.com/images/media/event/thumb/7b4iyb1689062498.jpg"
"1818474","2023-10-08 13:00:00","Round 8","Wolves","1","Aston Villa","1","https://r2.thesportsdb.com/images/media/event/poster/ugpnuh1689062661.jpg","https://r2.thesportsdb.com/images/media/event/thumb/d0n7zv1689062498.jpg"
"1818465","2023-10-08 15:30:00","Round 8","Arsenal","1","Manchester City","0","https://r2.thesportsdb.com/images/media/event/poster/do51lw1689062657.jpg","https://r2.thesportsdb.com/images/media/event/thumb/9fiu0w1689062495.jpg"
"1818479","2023-10-21 11:30:00","Round 9","Liverpool","2","Everton","0","https://r2.thesportsdb.com/images/media/event/poster/r2h0yq1689062663.jpg","https://r2.thesportsdb.com/images/media/event/thumb/ntyd951689062501.jpg"
"1818475","2023-10-21 14:00:00","Round 9","Bournemouth","1","Wolves","2","https://r2.thesportsdb.com/images/media/event/poster/e6ylp51689062661.jpg","https://r2.thesportsdb.com/images/media/event/thumb/ll4y601689062499.jpg"
"1818477","2023-10-21 14:00:00","Round 9","Brentford","3","Burnley","0","https://r2.thesportsdb.com/images/media/event/poster/p21kdh1689062662.jpg","https://r2.thesportsdb.com/images/media/event/thumb/6qvq9k1689062500.jpg"
"1818480","2023-10-21 14:00:00","Round 9","Manchester City","2","Brighton","1","https://r2.thesportsdb.com/images/media/event/poster/24v9o61689062663.jpg","https://r2.thesportsdb.com/images/media/event/thumb/0jxm501689062501.jpg"
"1818481","2023-10-21 14:00:00","Round 9","Newcastle","4","Crystal Palace","0","https://r2.thesportsdb.com/images/media/event/poster/kfsdoz1689062664.jpg","https://r2.thesportsdb.com/images/media/event/thumb/o8d6yq1689062502.jpg"
"1818482","2023-10-21 14:00:00","Round 9","Nottingham Forest","2","Luton","2","https://r2.thesportsdb.com/images/media/event/poster/kqiiao1689062664.jpg","https://r2.thesportsdb.com/images/media/event/thumb/bwn4vs1689062502.jpg"
"1818478","2023-10-21 16:30:00","Round 9","Chelsea","2","Arsenal","2","https://r2.thesportsdb.com/images/media/event/poster/zrsf4v1689062662.jpg","https://r2.thesportsdb.com/images/media/event/thumb/lmblmb1689062500.jpg"
"1818483","2023-10-21 19:00:00","Round 9","Sheffield United","1","Manchester United","2","https://r2.thesportsdb.com/images/media/event/poster/501j9m1689062664.jpg","https://r2.thesportsdb.com/images/media/event/thumb/szi0ow1689062502.jpg"
"1818476","2023-10-22 15:30:00","Round 9","Aston Villa","4","West Ham","1","https://r2.thesportsdb.com/images/media/event/poster/2x46la1689062662.jpg","https://r2.thesportsdb.com/images/media/event/thumb/nsw4361689062499.jpg"
"1818484","2023-10-23 19:00:00","Round 9","Tottenham","2","Fulham","0","https://r2.thesportsdb.com/images/media/event/poster/jlhwbv1689062665.jpg","https://r2.thesportsdb.com/images/media/event/thumb/dfpiv41689062503.jpg"
"1818490","2023-10-27 19:00:00","Round 10","Crystal Palace","1","Tottenham","2","https://r2.thesportsdb.com/images/media/event/poster/4p0yov1689062667.jpg","https://r2.thesportsdb.com/images/media/event/thumb/qyusj71689062505.jpg"
"1818489","2023-10-28 11:30:00","Round 10","Chelsea","0","Brentford","2","https://r2.thesportsdb.com/images/media/event/poster/zsi7xk1689062666.jpg","https://r2.thesportsdb.com/images/media/event/thumb/kcg29k1689062505.jpg"
"1818485","2023-10-28 14:00:00","Round 10","Bournemouth","2","Burnley","1","https://r2.thesportsdb.com/images/media/event/poster/7mih9a1689062665.jpg","https://r2.thesportsdb.com/images/media/event/thumb/u2ipcy1689062503.jpg"
"1818486","2023-10-28 14:00:00","Round 10","Arsenal","5","Sheffield United","0","https://r2.thesportsdb.com/images/media/event/poster/dgcje61689062665.jpg","https://r2.thesportsdb.com/images/media/event/thumb/3jh1nv1689062504.jpg"
"1818494","2023-10-28 16:30:00","Round 10","Wolves","2","Newcastle","2","https://r2.thesportsdb.com/images/media/event/poster/dlx8io1689062668.jpg","https://r2.thesportsdb.com/images/media/event/thumb/f61gj31689062507.jpg"
"1818493","2023-10-29 13:00:00","Round 10","West Ham","0","Everton","1","https://r2.thesportsdb.com/images/media/event/poster/xmz4t21689062668.jpg","https://r2.thesportsdb.com/images/media/event/thumb/520r6n1689062507.jpg"
"1818487","2023-10-29 14:00:00","Round 10","Aston Villa","3","Luton","1","https://r2.thesportsdb.com/images/media/event/poster/pe9jm01689062666.jpg","https://r2.thesportsdb.com/images/media/event/thumb/xdxgai1689062504.jpg"
"1818488","2023-10-29 14:00:00","Round 10","Brighton","1","Fulham","1","https://r2.thesportsdb.com/images/media/event/poster/8eqqyj1689062666.jpg","https://r2.thesportsdb.com/images/media/event/thumb/twr5ku1689062504.jpg"
"1818491","2023-10-29 14:00:00","Round 10","Liverpool","3","Nottingham Forest","0","https://r2.thesportsdb.com/images/media/event/poster/cv2xzp1689062667.jpg","https://r2.thesportsdb.com/images/media/event/thumb/bvyal81689062506.jpg"
"1818492","2023-10-29 15:30:00","Round 10","Manchester United","0","Manchester City","3","https://r2.thesportsdb.com/images/media/event/poster/s9ieg11689062668.jpg","https://r2.thesportsdb.com/images/media/event/thumb/s9pgd61689062506.jpg"
"1818498","2023-11-04 12:30:00","Round 11","Fulham","0","Manchester United","1","https://r2.thesportsdb.com/images/media/event/poster/2cy3zl1689062670.jpg","https://r2.thesportsdb.com/images/media/event/thumb/y49gbh1689062509.jpg"
"1818495","2023-11-04 15:00:00","Round 11","Brentford","3","West Ham","2","https://r2.thesportsdb.com/images/media/event/poster/ztk9xt1689062669.jpg","https://r2.thesportsdb.com/images/media/event/thumb/4yt5dj1689062507.jpg"
"1818496","2023-11-04 15:00:00","Round 11","Burnley","0","Crystal Palace","2","https://r2.thesportsdb.com/images/media/event/poster/l98o3d1689062669.jpg","https://r2.thesportsdb.com/images/media/event/thumb/5v7igb1689062508.jpg"
"1818497","2023-11-04 15:00:00","Round 11","Everton","1","Brighton","1","https://r2.thesportsdb.com/images/media/event/poster/j14mox1689062670.jpg","https://r2.thesportsdb.com/images/media/event/thumb/lpiyhl1689062508.jpg"
"1818500","2023-11-04 15:00:00","Round 11","Manchester City","6","Bournemouth","1","https://r2.thesportsdb.com/images/media/event/poster/dpwvam1689062671.jpg","https://r2.thesportsdb.com/images/media/event/thumb/t7qw2u1689062510.jpg"
"1818503","2023-11-04 15:00:00","Round 11","Sheffield United","2","Wolves","1","https://r2.thesportsdb.com/images/media/event/poster/jvqev51689062672.jpg","https://r2.thesportsdb.com/images/media/event/thumb/586a8x1689062511.jpg"
"1818501","2023-11-04 17:30:00","Round 11","Newcastle","1","Arsenal","0","https://r2.thesportsdb.com/images/media/event/poster/1b5vlz1689062671.jpg","https://r2.thesportsdb.com/images/media/event/thumb/q7pjdm1689062510.jpg"
"1818502","2023-11-05 14:00:00","Round 11","Nottingham Forest","2","Aston Villa","0","https://r2.thesportsdb.com/images/media/event/poster/b5vlle1689062671.jpg","https://r2.thesportsdb.com/images/media/event/thumb/pyvlk11689062511.jpg"
"1818499","2023-11-05 16:30:00","Round 11","Luton","1","Liverpool","1","https://r2.thesportsdb.com/images/media/event/poster/gehxrj1689062670.jpg","https://r2.thesportsdb.com/images/media/event/thumb/bp3v6c1689062509.jpg"
"1818504","2023-11-06 20:00:00","Round 11","Tottenham","1","Chelsea","4","https://r2.thesportsdb.com/images/media/event/poster/cnquuo1689062672.jpg","https://r2.thesportsdb.com/images/media/event/thumb/la86xn1689062512.jpg"
"1818514","2023-11-11 12:30:00","Round 12","Wolves","2","Tottenham","1","https://r2.thesportsdb.com/images/media/event/poster/7p9a1f1689062676.jpg","https://r2.thesportsdb.com/images/media/event/thumb/9kjdbg1689062516.jpg"
"1818506","2023-11-11 15:00:00","Round 12","Arsenal","3","Burnley","1","https://r2.thesportsdb.com/images/media/event/poster/sdcky01689062673.jpg","https://r2.thesportsdb.com/images/media/event/thumb/pexsha1689062513.jpg"
"1818510","2023-11-11 15:00:00","Round 12","Crystal Palace","2","Everton","3","https://r2.thesportsdb.com/images/media/event/poster/xcoy9s1689062674.jpg","https://r2.thesportsdb.com/images/media/event/thumb/sghsy71689062515.jpg"
"1818512","2023-11-11 15:00:00","Round 12","Manchester United","1","Luton","0","https://r2.thesportsdb.com/images/media/event/poster/p6u8h01689062675.jpg","https://r2.thesportsdb.com/images/media/event/thumb/if2q5t1689062515.jpg"
"1818505","2023-11-11 17:30:00","Round 12","Bournemouth","2","Newcastle","0","https://r2.thesportsdb.com/images/media/event/poster/1zqq291689062673.jpg","https://r2.thesportsdb.com/images/media/event/thumb/7kojrm1689062512.jpg"
"1818507","2023-11-12 14:00:00","Round 12","Aston Villa","3","Fulham","1","https://r2.thesportsdb.com/images/media/event/poster/3ep98a1689062673.jpg","https://r2.thesportsdb.com/images/media/event/thumb/4jo1jd1689062513.jpg"
"1818508","2023-11-12 14:00:00","Round 12","Brighton","1","Sheffield United","1","https://r2.thesportsdb.com/images/media/event/poster/joi7oo1689062674.jpg","https://r2.thesportsdb.com/images/media/event/thumb/dnpge91689062514.jpg"
"1818511","2023-11-12 14:00:00","Round 12","Liverpool","3","Brentford","0","https://r2.thesportsdb.com/images/media/event/poster/qe9ozm1689062675.jpg","https://r2.thesportsdb.com/images/media/event/thumb/mwhede1689062515.jpg"
"1818513","2023-11-12 14:00:00","Round 12","West Ham","3","Nottingham Forest","2","https://r2.thesportsdb.com/images/media/event/poster/4dkfi61689062676.jpg","https://r2.thesportsdb.com/images/media/event/thumb/5j94rd1689062516.jpg"
"1818509","2023-11-12 16:30:00","Round 12","Chelsea","4","Manchester City","4","https://r2.thesportsdb.com/images/media/event/poster/qnrwvk1689062674.jpg","https://r2.thesportsdb.com/images/media/event/thumb/eqtl6g1689062514.jpg"
"1818526","2023-11-25 12:30:00","Round 13","Manchester City","1","Liverpool","1","https://r2.thesportsdb.com/images/media/event/poster/ps6co41689062678.jpg","https://r2.thesportsdb.com/images/media/event/thumb/l1ehdv1689062519.jpg"
